Company,Job Title,Job Link,Location,Posting Date,Days Since Posted,Function,Seniority,Company_Group,Product_Focus,Product_Focus_Tokens,Primary_Skill,Extracted_Skills,Relevancy_to_Actian,Trend_Score,First_Seen,Last_Seen,product_area,Description
Krytex,"Group Product Manager, Enterprise",https://careers.krytex.io/jobs/1032,"London, UK",2026-04-03,19,Product Management,Manager,Vector DB,Data Platform,data_platform,Data Platform,Data Platform,10.1,2.74,2026-04-03,2026-04-07,Vector / AI,
Krytex,"Director of Engineering, Platform",https://careers.krytex.io/jobs/1033,"London, UK",2026-03-17,36,Engineering,Director+,Vector DB,Data Platform,data_platform,Data Platform,Data Platform,10.5,2.99,2026-03-10,2026-03-19,Vector / AI,
Krytex,"Director of AI, Platform",https://careers.krytex.io/jobs/1034,"Austin, TX",2026-03-10,43,AI/ML & Vector,Director+,Vector DB,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,8.7,1.13,2026-03-07,2026-03-15,Vector / AI,
Krytex,Senior Sales Engineer,https://careers.krytex.io/jobs/1035,Remote,2026-03-02,51,Sales,Senior,Vector DB,ETL/Integration,etl_integration,ETL,ETL/Integration,15.5,2.48,2026-02-28,2026-03-02,Vector / AI,
Krytex,"ML Engineer, Vector Search",https://careers.krytex.io/jobs/1036,"Chicago, IL",2026-01-25,87,AI/ML & Vector,IC,Vector DB,Vector / AI,vector___ai,Vector,Vector / AI,10.0,2.77,2026-01-19,2026-01-25,Vector / AI,
Krytex,"Applied Scientist, NLP",https://careers.krytex.io/jobs/1037,"Seattle, WA",2026-01-22,90,AI/ML & Vector,Senior,Vector DB,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,8.4,2.14,2026-01-21,2026-01-23,Vector / AI,
Krytex,Site Reliability Engineer,https://careers.krytex.io/jobs/1038,"Chicago, IL",2026-03-14,39,Engineering,IC,Vector DB,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.8,2.23,2026-03-07,2026-03-19,Vector / AI,
Krytex,"AI Product Engineer, LLM Features",https://careers.krytex.io/jobs/1039,"Seattle, WA",2026-03-25,28,AI/ML & Vector,IC,Vector DB,Vector / AI,vector___ai,Vector,Vector / AI,9.5,0.53,2026-03-24,2026-03-30,Vector / AI,
Krytex,Senior Sales Engineer,https://careers.krytex.io/jobs/1040,"Berlin, Germany",2026-02-26,55,Sales,Senior,Vector DB,ETL/Integration,etl_integration,ETL,ETL/Integration,15.2,3.28,2026-02-25,2026-02-28,Vector / AI,
Krytex,"Data Analyst, Revenue Operations",https://careers.krytex.io/jobs/1041,"Amsterdam, Netherlands",2026-04-06,16,Data/Analytics,IC,Vector DB,Data/Analytics,data_analytics,Data,Data/Analytics,4.8,2.28,2026-04-04,2026-04-11,Vector / AI,
Krytex,Senior Sales Engineer,https://careers.krytex.io/jobs/1042,"Seattle, WA",2026-04-06,16,Sales,Senior,Vector DB,ETL/Integration,etl_integration,ETL,ETL/Integration,14.3,1.41,2026-04-04,2026-04-11,Vector / AI,
Krytex,Strategic Account Manager,https://careers.krytex.io/jobs/1043,"Berlin, Germany",2026-02-21,60,Sales,Senior,Vector DB,Data Platform,data_platform,Data Platform,Data Platform,10.3,2.4,2026-02-14,2026-02-23,Vector / AI,
Krytex,"Staff Engineer, Infrastructure",https://careers.krytex.io/jobs/1044,"Chicago, IL",2026-04-06,16,Engineering,Principal/Staff,Vector DB,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.8,3.23,2026-04-03,2026-04-06,Vector / AI,
Krytex,Data Science Manager,https://careers.krytex.io/jobs/1045,"New York, NY",2026-01-23,89,AI/ML & Vector,Manager,Vector DB,Data/Analytics,data_analytics,Data,Data/Analytics,5.1,1.04,2026-01-16,2026-01-28,Vector / AI,
Krytex,"Applied Scientist, NLP",https://careers.krytex.io/jobs/1046,"Boston, MA",2026-04-09,13,AI/ML & Vector,Senior,Vector DB,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.1,3.23,2026-04-07,2026-04-12,Vector / AI,
Krytex,"Product Manager, Core Platform",https://careers.krytex.io/jobs/1047,"Amsterdam, Netherlands",2026-02-09,72,Product Management,IC,Vector DB,Data Platform,data_platform,Data Platform,Data Platform,11.1,2.09,2026-02-08,2026-02-13,Vector / AI,
Krytex,VP of Product,https://careers.krytex.io/jobs/1048,"Berlin, Germany",2026-03-26,27,Product Management,Director+,Vector DB,Data Platform,data_platform,Data Platform,Data Platform,11.3,1.04,2026-03-24,2026-03-26,Vector / AI,
Krytex,"ML Engineer, Vector Search",https://careers.krytex.io/jobs/1049,"Austin, TX",2026-04-16,6,AI/ML & Vector,IC,Vector DB,Vector / AI,vector___ai,Vector,Vector / AI,9.2,2.46,2026-04-15,2026-04-20,Vector / AI,
Krytex,"Senior Software Engineer, Data Platform",https://careers.krytex.io/jobs/1050,"Amsterdam, Netherlands",2026-04-06,16,Engineering,Senior,Vector DB,Data Platform,data_platform,Data Platform,Data Platform,10.1,3.4,2026-04-04,2026-04-09,Vector / AI,
Krytex,Channel Partner Manager,https://careers.krytex.io/jobs/1051,Remote,2026-03-21,32,Partners/Alliances,IC,Vector DB,Data Platform,data_platform,Data Platform,Data Platform,9.6,3.34,2026-03-17,2026-03-26,Vector / AI,
Krytex,"AI Product Engineer, LLM Features",https://careers.krytex.io/jobs/1052,"Boston, MA",2026-01-23,89,AI/ML & Vector,IC,Vector DB,Vector / AI,vector___ai,Vector,Vector / AI,9.0,3.46,2026-01-18,2026-01-27,Vector / AI,
Krytex,"Staff ML Engineer, Model Infrastructure",https://careers.krytex.io/jobs/1053,"San Francisco, CA",2026-01-27,85,AI/ML & Vector,Principal/Staff,Vector DB,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.5,1.06,2026-01-23,2026-01-28,Vector / AI,
Krytex,"Senior CSM, Enterprise Accounts",https://careers.krytex.io/jobs/1054,"Austin, TX",2026-03-17,36,Customer Success,Senior,Vector DB,Data Platform,data_platform,Data Platform,Data Platform,11.0,1.77,2026-03-13,2026-03-19,Vector / AI,
Krytex,"SWE II, Backend",https://careers.krytex.io/jobs/1055,"New York, NY",2026-02-22,59,Engineering,IC,Vector DB,Backend Systems,backend_systems,Backend Systems,Backend Systems,7.4,2.53,2026-02-20,2026-02-26,Vector / AI,
Krytex,"Principal Engineer, Distributed Systems",https://careers.krytex.io/jobs/1056,"London, UK",2026-03-05,48,Engineering,Principal/Staff,Vector DB,Data Platform,data_platform,Data Platform,Data Platform,10.8,2.96,2026-03-03,2026-03-08,Vector / AI,
Krytex,"Director of Product, AI Features",https://careers.krytex.io/jobs/1057,"San Francisco, CA",2026-03-04,49,Product Management,Director+,Vector DB,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,8.9,1.24,2026-02-28,2026-03-04,Vector / AI,
Krytex,"Director of AI, Platform",https://careers.krytex.io/jobs/1058,"Berlin, Germany",2026-03-10,43,AI/ML & Vector,Director+,Vector DB,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.2,3.23,2026-03-06,2026-03-11,Vector / AI,
Krytex,Senior Solutions Consultant,https://careers.krytex.io/jobs/1059,"New York, NY",2026-04-20,2,Solution Engineering,Senior,Vector DB,Data Platform,data_platform,Data Platform,Data Platform,10.3,3.41,2026-04-14,2026-04-20,Vector / AI,
Krytex,Enterprise Account Executive,https://careers.krytex.io/jobs/1060,Remote,2026-02-13,68,Sales,IC,Vector DB,Data Platform,data_platform,Data Platform,Data Platform,10.7,2.92,2026-02-12,2026-02-17,Vector / AI,
Krytex,Site Reliability Engineer,https://careers.krytex.io/jobs/1061,Remote,2026-02-10,71,Engineering,IC,Vector DB,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.7,3.19,2026-02-08,2026-02-12,Vector / AI,
Krytex,Technical Account Manager,https://careers.krytex.io/jobs/1062,"Berlin, Germany",2026-03-08,45,Customer Success,IC,Vector DB,ETL/Integration,etl_integration,ETL,ETL/Integration,15.4,2.1,2026-03-02,2026-03-11,Vector / AI,
Krytex,"Applied Scientist, NLP",https://careers.krytex.io/jobs/1063,"Amsterdam, Netherlands",2026-01-24,88,AI/ML & Vector,Senior,Vector DB,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,8.4,2.47,2026-01-22,2026-01-27,Vector / AI,
Krytex,"Applied Scientist, NLP",https://careers.krytex.io/jobs/1064,"Boston, MA",2026-01-30,82,AI/ML & Vector,Senior,Vector DB,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,8.4,1.25,2026-01-24,2026-02-04,Vector / AI,
Krytex,Data Science Manager,https://careers.krytex.io/jobs/1065,"Amsterdam, Netherlands",2026-02-21,60,AI/ML & Vector,Manager,Vector DB,Data/Analytics,data_analytics,Data,Data/Analytics,4.1,3.36,2026-02-18,2026-02-23,Vector / AI,
Krytex,ML Research Scientist,https://careers.krytex.io/jobs/1066,"Boston, MA",2026-02-28,53,AI/ML & Vector,Senior,Vector DB,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,8.7,2.4,2026-02-27,2026-03-05,Vector / AI,
Krytex,"Staff Engineer, Infrastructure",https://careers.krytex.io/jobs/1067,"San Francisco, CA",2026-02-07,74,Engineering,Principal/Staff,Vector DB,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,4.7,1.36,2026-01-31,2026-02-07,Vector / AI,
Krytex,Senior Data Scientist,https://careers.krytex.io/jobs/1068,"Chicago, IL",2026-02-19,62,Data/Analytics,Senior,Vector DB,Data/Analytics,data_analytics,Data,Data/Analytics,4.5,3.49,2026-02-18,2026-02-22,Vector / AI,
Krytex,"Senior Engineer, APIs & Integrations",https://careers.krytex.io/jobs/1069,"Amsterdam, Netherlands",2026-02-26,55,Engineering,Senior,Vector DB,ETL/Integration,etl_integration,ETL,ETL/Integration,15.0,1.23,2026-02-26,2026-03-02,Vector / AI,
Krytex,"AI Product Engineer, LLM Features",https://careers.krytex.io/jobs/1070,"New York, NY",2026-03-30,23,AI/ML & Vector,IC,Vector DB,Vector / AI,vector___ai,Vector,Vector / AI,8.7,0.9,2026-03-25,2026-03-30,Vector / AI,
Krytex,"Director of AI, Platform",https://careers.krytex.io/jobs/1071,"New York, NY",2026-03-05,48,AI/ML & Vector,Director+,Vector DB,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.7,2.54,2026-03-04,2026-03-07,Vector / AI,
Krytex,"Principal Engineer, Distributed Systems",https://careers.krytex.io/jobs/1072,"San Francisco, CA",2026-03-25,28,Engineering,Principal/Staff,Vector DB,Data Platform,data_platform,Data Platform,Data Platform,11.0,2.21,2026-03-22,2026-03-27,Vector / AI,
Krytex,Customer Success Manager,https://careers.krytex.io/jobs/1073,"Chicago, IL",2026-02-01,80,Customer Success,IC,Vector DB,Data Platform,data_platform,Data Platform,Data Platform,9.6,0.52,2026-01-25,2026-02-03,Vector / AI,
Krytex,"Staff Engineer, Infrastructure",https://careers.krytex.io/jobs/1074,"Austin, TX",2026-03-08,45,Engineering,Principal/Staff,Vector DB,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.3,0.53,2026-03-02,2026-03-11,Vector / AI,
Krytex,"Director of Engineering, Platform",https://careers.krytex.io/jobs/1075,"New York, NY",2026-02-28,53,Engineering,Director+,Vector DB,Data Platform,data_platform,Data Platform,Data Platform,11.3,0.52,2026-02-24,2026-03-01,Vector / AI,
Krytex,"ML Engineer, Vector Search",https://careers.krytex.io/jobs/1076,"Denver, CO",2026-03-06,47,AI/ML & Vector,IC,Vector DB,Vector / AI,vector___ai,Vector,Vector / AI,9.8,2.11,2026-03-02,2026-03-06,Vector / AI,
Krytex,Channel Partner Manager,https://careers.krytex.io/jobs/1077,"Austin, TX",2026-04-01,21,Partners/Alliances,IC,Vector DB,Data Platform,data_platform,Data Platform,Data Platform,10.2,1.8,2026-03-27,2026-04-06,Vector / AI,
Krytex,"Senior Engineer, APIs & Integrations",https://careers.krytex.io/jobs/1078,"Austin, TX",2026-04-16,6,Engineering,Senior,Vector DB,ETL/Integration,etl_integration,ETL,ETL/Integration,14.3,2.73,2026-04-16,2026-04-17,Vector / AI,
Krytex,Data Science Manager,https://careers.krytex.io/jobs/1079,"Denver, CO",2026-04-06,16,AI/ML & Vector,Manager,Vector DB,Data/Analytics,data_analytics,Data,Data/Analytics,4.5,1.99,2026-04-04,2026-04-08,Vector / AI,
Krytex,Commercial Account Executive,https://careers.krytex.io/jobs/1080,"New York, NY",2026-04-05,17,Sales,IC,Vector DB,Data Platform,data_platform,Data Platform,Data Platform,11.4,2.88,2026-04-03,2026-04-06,Vector / AI,
Krytex,"Senior Software Engineer, Data Platform",https://careers.krytex.io/jobs/1081,"Berlin, Germany",2026-04-15,7,Engineering,Senior,Vector DB,Data Platform,data_platform,Data Platform,Data Platform,11.2,1.79,2026-04-15,2026-04-18,Vector / AI,
Krytex,"Applied Scientist, NLP",https://careers.krytex.io/jobs/1082,"Denver, CO",2026-04-11,11,AI/ML & Vector,Senior,Vector DB,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.5,0.96,2026-04-09,2026-04-12,Vector / AI,
Krytex,"Staff Engineer, Infrastructure",https://careers.krytex.io/jobs/1083,"Seattle, WA",2026-01-22,90,Engineering,Principal/Staff,Vector DB,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.8,1.79,2026-01-15,2026-01-27,Vector / AI,
Krytex,Enterprise Account Executive,https://careers.krytex.io/jobs/1084,"London, UK",2026-03-28,25,Sales,IC,Vector DB,Data Platform,data_platform,Data Platform,Data Platform,10.8,0.95,2026-03-27,2026-03-29,Vector / AI,
Krytex,"Applied Scientist, NLP",https://careers.krytex.io/jobs/1085,"Denver, CO",2026-04-03,19,AI/ML & Vector,Senior,Vector DB,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.0,1.1,2026-04-03,2026-04-06,Vector / AI,
Krytex,"Applied Scientist, NLP",https://careers.krytex.io/jobs/1086,"Boston, MA",2026-03-24,29,AI/ML & Vector,Senior,Vector DB,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.9,0.68,2026-03-18,2026-03-29,Vector / AI,
Krytex,"Staff Engineer, Infrastructure",https://careers.krytex.io/jobs/1087,Remote,2026-03-06,47,Engineering,Principal/Staff,Vector DB,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,6.4,2.63,2026-03-03,2026-03-08,Vector / AI,
Krytex,"Senior PMM, AI & Platform",https://careers.krytex.io/jobs/1088,"San Francisco, CA",2026-04-21,1,Marketing,Senior,Vector DB,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,8.3,1.46,2026-04-17,2026-04-22,Vector / AI,
Krytex,Site Reliability Engineer,https://careers.krytex.io/jobs/1089,"Austin, TX",2026-02-25,56,Engineering,IC,Vector DB,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.0,1.97,2026-02-20,2026-02-27,Vector / AI,
Krytex,"Senior Software Engineer, Data Platform",https://careers.krytex.io/jobs/1090,"Boston, MA",2026-03-10,43,Engineering,Senior,Vector DB,Data Platform,data_platform,Data Platform,Data Platform,11.0,1.58,2026-03-05,2026-03-11,Vector / AI,
Lumiqa,Senior Sales Engineer,https://careers.lumiqa.io/jobs/1091,"New York, NY",2026-04-10,12,Sales,Senior,BI & Analytics,ETL/Integration,etl_integration,ETL,ETL/Integration,13.8,2.73,2026-04-09,2026-04-10,BI & Analytics,
Lumiqa,"Staff ML Engineer, Model Infrastructure",https://careers.lumiqa.io/jobs/1092,"New York, NY",2026-02-23,58,AI/ML & Vector,Principal/Staff,BI & Analytics,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.1,2.14,2026-02-18,2026-02-25,BI & Analytics,
Lumiqa,Senior Sales Engineer,https://careers.lumiqa.io/jobs/1093,"Austin, TX",2026-04-16,6,Sales,Senior,BI & Analytics,ETL/Integration,etl_integration,ETL,ETL/Integration,13.9,2.15,2026-04-12,2026-04-20,BI & Analytics,
Lumiqa,Director of Technology Partnerships,https://careers.lumiqa.io/jobs/1094,"New York, NY",2026-01-31,81,Partners/Alliances,Director+,BI & Analytics,Data Platform,data_platform,Data Platform,Data Platform,11.3,0.7,2026-01-25,2026-02-04,BI & Analytics,
Lumiqa,Customer Success Manager,https://careers.lumiqa.io/jobs/1095,Remote,2026-02-04,77,Customer Success,IC,BI & Analytics,Data Platform,data_platform,Data Platform,Data Platform,10.9,0.89,2026-02-04,2026-02-08,BI & Analytics,
Lumiqa,"Senior Engineer, APIs & Integrations",https://careers.lumiqa.io/jobs/1096,"Berlin, Germany",2026-02-17,64,Engineering,Senior,BI & Analytics,ETL/Integration,etl_integration,ETL,ETL/Integration,14.6,2.04,2026-02-16,2026-02-18,BI & Analytics,
Lumiqa,"Director of Engineering, Platform",https://careers.lumiqa.io/jobs/1097,"Denver, CO",2026-02-09,72,Engineering,Director+,BI & Analytics,Data Platform,data_platform,Data Platform,Data Platform,10.3,1.31,2026-02-07,2026-02-09,BI & Analytics,
Lumiqa,"Senior Engineer, APIs & Integrations",https://careers.lumiqa.io/jobs/1098,"Chicago, IL",2026-02-15,66,Engineering,Senior,BI & Analytics,ETL/Integration,etl_integration,ETL,ETL/Integration,14.5,2.66,2026-02-11,2026-02-17,BI & Analytics,
Lumiqa,Director of Product Marketing,https://careers.lumiqa.io/jobs/1099,"New York, NY",2026-02-10,71,Marketing,Director+,BI & Analytics,Data Platform,data_platform,Data Platform,Data Platform,9.8,0.64,2026-02-07,2026-02-12,BI & Analytics,
Lumiqa,"SWE II, Backend",https://careers.lumiqa.io/jobs/1100,Remote,2026-04-04,18,Engineering,IC,BI & Analytics,Backend Systems,backend_systems,Backend Systems,Backend Systems,7.2,0.65,2026-04-01,2026-04-05,BI & Analytics,
Lumiqa,Senior Machine Learning Engineer,https://careers.lumiqa.io/jobs/1101,"London, UK",2026-01-31,81,AI/ML & Vector,Senior,BI & Analytics,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,8.9,1.47,2026-01-27,2026-02-05,BI & Analytics,
Lumiqa,Site Reliability Engineer,https://careers.lumiqa.io/jobs/1102,"San Francisco, CA",2026-03-11,42,Engineering,IC,BI & Analytics,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.8,0.53,2026-03-06,2026-03-12,BI & Analytics,
Lumiqa,"Regional Vice President, Sales",https://careers.lumiqa.io/jobs/1103,"San Francisco, CA",2026-03-20,33,Sales,Director+,BI & Analytics,Data Platform,data_platform,Data Platform,Data Platform,10.6,3.44,2026-03-19,2026-03-25,BI & Analytics,
Lumiqa,Commercial Account Executive,https://careers.lumiqa.io/jobs/1104,"Berlin, Germany",2026-01-31,81,Sales,IC,BI & Analytics,Data Platform,data_platform,Data Platform,Data Platform,10.7,1.12,2026-01-24,2026-02-01,BI & Analytics,
Lumiqa,"Senior Engineer, APIs & Integrations",https://careers.lumiqa.io/jobs/1105,"Chicago, IL",2026-04-02,20,Engineering,Senior,BI & Analytics,ETL/Integration,etl_integration,ETL,ETL/Integration,14.0,2.68,2026-03-28,2026-04-03,BI & Analytics,
Lumiqa,Product Marketing Manager,https://careers.lumiqa.io/jobs/1106,"Chicago, IL",2026-03-29,24,Marketing,IC,BI & Analytics,Data Platform,data_platform,Data Platform,Data Platform,9.9,3.09,2026-03-26,2026-04-02,BI & Analytics,
Lumiqa,"AI Product Engineer, LLM Features",https://careers.lumiqa.io/jobs/1107,Remote,2026-04-19,3,AI/ML & Vector,IC,BI & Analytics,Vector / AI,vector___ai,Vector,Vector / AI,8.3,1.03,2026-04-13,2026-04-22,BI & Analytics,
Lumiqa,ML Research Scientist,https://careers.lumiqa.io/jobs/1108,"Denver, CO",2026-04-12,10,AI/ML & Vector,Senior,BI & Analytics,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.5,3.23,2026-04-06,2026-04-12,BI & Analytics,
Lumiqa,Senior Sales Engineer,https://careers.lumiqa.io/jobs/1109,"New York, NY",2026-02-03,78,Sales,Senior,BI & Analytics,ETL/Integration,etl_integration,ETL,ETL/Integration,14.3,0.56,2026-02-03,2026-02-08,BI & Analytics,
Lumiqa,"Senior CSM, Enterprise Accounts",https://careers.lumiqa.io/jobs/1110,Remote,2026-04-11,11,Customer Success,Senior,BI & Analytics,Data Platform,data_platform,Data Platform,Data Platform,9.8,2.38,2026-04-11,2026-04-11,BI & Analytics,
Lumiqa,"Data Analyst, Revenue Operations",https://careers.lumiqa.io/jobs/1111,"Seattle, WA",2026-04-11,11,Data/Analytics,IC,BI & Analytics,Data/Analytics,data_analytics,Data,Data/Analytics,3.8,2.78,2026-04-04,2026-04-12,BI & Analytics,
Lumiqa,"Senior Software Engineer, Data Pipelines",https://careers.lumiqa.io/jobs/1112,"San Francisco, CA",2026-03-21,32,Engineering,Senior,BI & Analytics,ETL/Integration,etl_integration,ETL,ETL/Integration,14.6,1.3,2026-03-20,2026-03-21,BI & Analytics,
Lumiqa,"Solutions Engineer, Enterprise",https://careers.lumiqa.io/jobs/1113,"Amsterdam, Netherlands",2026-04-08,14,Solution Engineering,IC,BI & Analytics,ETL/Integration,etl_integration,ETL,ETL/Integration,15.3,1.75,2026-04-08,2026-04-09,BI & Analytics,
Lumiqa,"SWE, Frontend",https://careers.lumiqa.io/jobs/1114,"Boston, MA",2026-04-03,19,Engineering,IC,BI & Analytics,UI/UX,ui_ux,UI,UI/UX,2.3,1.18,2026-03-28,2026-04-08,BI & Analytics,
Lumiqa,Product Marketing Manager,https://careers.lumiqa.io/jobs/1115,"New York, NY",2026-03-31,22,Marketing,IC,BI & Analytics,Data Platform,data_platform,Data Platform,Data Platform,9.9,3.37,2026-03-27,2026-04-02,BI & Analytics,
Lumiqa,"Engineering Manager, Core Platform",https://careers.lumiqa.io/jobs/1116,"New York, NY",2026-03-06,47,Engineering,Manager,BI & Analytics,Data Platform,data_platform,Data Platform,Data Platform,11.3,2.31,2026-03-04,2026-03-09,BI & Analytics,
Lumiqa,"AI Product Engineer, LLM Features",https://careers.lumiqa.io/jobs/1117,"Berlin, Germany",2026-04-02,20,AI/ML & Vector,IC,BI & Analytics,Vector / AI,vector___ai,Vector,Vector / AI,9.4,2.37,2026-03-29,2026-04-04,BI & Analytics,
Lumiqa,Director of Product Marketing,https://careers.lumiqa.io/jobs/1118,"Boston, MA",2026-01-27,85,Marketing,Director+,BI & Analytics,Data Platform,data_platform,Data Platform,Data Platform,11.4,2.93,2026-01-26,2026-01-27,BI & Analytics,
Lumiqa,"Senior PMM, AI & Platform",https://careers.lumiqa.io/jobs/1119,"Austin, TX",2026-03-12,41,Marketing,Senior,BI & Analytics,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.8,2.66,2026-03-05,2026-03-12,BI & Analytics,
Lumiqa,"SWE, Frontend",https://careers.lumiqa.io/jobs/1120,"New York, NY",2026-04-03,19,Engineering,IC,BI & Analytics,UI/UX,ui_ux,UI,UI/UX,1.6,0.88,2026-03-28,2026-04-05,BI & Analytics,
